ra_deg,dec_deg,mag,name,desig
344.79922,11.72884,5.76,52 Peg,
358.21053,-8.99676,5.76,HR 9040,
3.72714,-9.56957,5.77,HR 51,
6.35087,1.93969,5.77,44 Psc,
17.13941,58.26345,5.77,HR 326,
66.15606,33.95969,5.77,56 Per,
72.15161,-5.67404,5.77,HR 1536,
82.00671,17.23913,5.77,117 Tau,
82.47822,1.78926,5.77,HR 1833,
102.59070,-17.08456,5.77,HR 2535,
108.27997,-11.25134,5.77,HR 2723,
111.13938,27.63786,5.77,59 Gem,
115.06125,38.34454,5.77,HR 2935,
119.71065,-60.82446,5.77,HR 3147,
122.99987,-46.64435,5.77,HR 3232,
123.55526,-35.49002,5.77,HR 3242,
141.36380,-61.95048,5.77,HR 3752,
143.72262,72.20568,5.77,22 UMa,
153.20153,4.61468,5.77,19 Sex,
160.83717,4.74767,5.77,35 Sex,
168.31119,-44.37222,5.77,HR 4354,
172.41092,-24.46401,5.77,HR 4428,
183.35434,-38.92919,5.77,HR 4648,
198.88323,40.85520,5.77,19 CVn,
207.94676,-46.89867,5.77,HR 5206,
210.00056,-25.01040,5.77,48 Hya,
226.85811,-49.08861,5.77,HR 5617,
233.98773,54.63057,5.77,HR 5818,
249.08937,-2.32458,5.77,12 Oph,
250.16120,4.21979,5.77,37 Her,
260.99007,8.85257,5.77,HR 6476,
268.30911,6.10142,5.77,HR 6670,
277.85706,-10.79584,5.77,HR 6946,
316.62601,31.18466,5.77,HR 8084,
323.23578,49.97763,5.77,HR 8246,
324.75493,20.26545,5.77,HR 8276,
348.74417,-41.10540,5.77,HR 8835,
350.22185,38.18233,5.77,12 And,
357.36449,1.07613,5.77,21 Psc,
357.83853,9.31335,5.77,80 Peg,
1.08248,-16.52904,5.78,HR 9101,
3.33148,-84.99398,5.78,HR 47,
9.11393,60.32621,5.78,HR 146,
25.83226,60.55133,5.78,44 Cas,
27.17325,32.69021,5.78,HR 523,
28.21713,-16.92925,5.78,HR 547,
39.24421,-34.57798,5.78,λ² For,
41.13739,15.31186,5.78,ο Ari,37 Ari
48.05935,27.25697,5.78,56 Ari,
51.12374,33.53596,5.78,HR 1019,
57.97383,34.35912,5.78,HR 1191,
65.24182,-81.57992,5.78,ν Men,
68.00768,53.91083,5.78,1 Cam,
69.53934,16.03329,5.78,89 Tau,
71.02217,-8.50357,5.78,56 Eri,
80.43150,8.42856,5.78,HR 1763,
81.49927,-19.69540,5.78,HR 1812,
86.71724,9.52234,5.78,HR 1987,
92.90244,48.71099,5.78,41 Aur,
93.08385,32.69338,5.78,HR 2189,
96.05775,-60.28133,5.78,HR 2345,
98.81595,0.89022,5.78,HR 2409,
102.70764,-0.54088,5.78,HR 2530,
105.57289,15.33601,5.78,HR 2632,
106.41261,9.18580,5.78,HR 2663,
108.91429,7.97774,5.78,HR 2747,
112.27048,-31.45622,5.78,HR 2873,
113.64499,-27.01227,5.78,HR 2916,
114.68292,-36.49683,5.78,HR 2954,
117.30385,-60.28369,5.78,HR 3070,
117.42081,-66.19597,5.78,HR 3081,
120.33651,59.04740,5.78,HR 3106,
133.45276,-60.35391,5.78,HR 3560,
137.88911,-46.58391,5.78,HR 3658,
153.36672,-51.75579,5.78,HR 4020,
181.31177,76.90573,5.78,Tonatiuh,
187.47582,-56.52494,5.78,HR 4754,
189.00433,-39.86950,5.78,HR 4796,
197.78708,-42.23289,5.78,HR 4970,
221.52479,15.13179,5.78,HR 5512,
223.59531,-11.89835,5.78,ξ¹ Lib,13 Lib
237.52956,-53.20977,5.78,HR 5869,
238.88497,-60.17765,5.78,HR 5900,
239.33886,-36.18534,5.78,HR 5929,
243.34476,-55.54095,5.78,ζ Nor,
253.74376,-41.15086,5.78,HR 6272,
262.69584,86.96805,5.78,24 UMi,
265.31766,-46.92183,5.78,HR 6572,
267.89780,-60.16406,5.78,HR 6624,
279.62797,-23.50489,5.78,HR 6990,
286.65998,24.25079,5.78,HR 7250,
308.47851,46.69387,5.78,HR 7870,
313.69925,-17.92289,5.78,19 Cap,
321.81176,-21.19621,5.78,35 Cap,
327.89270,19.82668,5.78,HR 8348,
332.65598,11.62454,5.78,HR 8458,
336.29359,-70.43162,5.78,HR 8527,
358.69426,0.10931,5.78,HR 9047,
5.18967,32.91119,5.79,HR 79,
22.93020,-30.28308,5.79,HR 441,
33.94184,25.78294,5.79,20 Ari,
39.02036,6.88687,5.79,268 G. Cet,
40.05175,-9.45288,5.79,HR 784,
48.94987,57.14062,5.79,HR 964,
53.39597,39.89948,5.79,HR 1078,
56.50360,67.20161,5.79,HR 1124,
68.39180,-62.82368,5.79,HR 1475,
73.95897,15.04028,5.79,HR 1576,
74.45269,23.94856,5.79,99 Tau,
74.53912,25.05041,5.79,98 Tau,
83.68659,-73.74128,5.79,HR 1964,
87.51118,9.87122,5.79,HR 2014,
91.52307,-29.75862,5.79,HR 2164,
94.74573,-20.92561,5.79,HR 2271,
100.27268,0.49532,5.79,HR 2461,
111.28466,-13.75198,5.79,HR 2832,
111.35529,-25.21777,5.79,HR 2841,
111.96525,-11.55687,5.79,HR 2859,
115.46603,13.48045,5.79,HR 2965,
128.96680,-50.96965,5.79,HR 3413,
131.48009,-79.50437,5.79,HR 3543,
133.20007,-38.72409,5.79,HR 3535,
139.88805,-15.83466,5.79,HR 3704,
140.43039,56.69922,5.79,HR 3698,
147.80021,-59.42577,5.79,HR 3913,
157.52688,38.92513,5.79,32 LMi,
160.93053,57.19920,5.79,39 UMa,
167.47246,-32.36753,5.79,HR 4339,
168.50764,8.06070,5.79,HR 4358,
185.93648,-38.91138,5.79,HR 4714,
194.91465,-3.81193,5.79,44 Vir,
197.30181,10.02247,5.79,HR 4960,
205.04484,-64.57655,5.79,HR 5130,
234.45016,-23.14170,5.79,HR 5806,
240.83068,36.63179,5.79,HR 5983,
247.06027,-37.17988,5.79,HR 6122,
254.89157,-69.26816,5.79,HR 6276,
271.95625,26.09734,5.79,100 Her,
278.80251,18.20341,5.79,HR 6977,
288.30694,-25.90679,5.79,HR 7277,
292.25412,1.95045,5.79,35 Aql,
298.70104,36.99568,5.79,HR 7606,
310.13550,-16.12418,5.79,HR 7905,
323.82342,-3.98331,5.79,HR 8251,
330.46077,52.88225,5.79,HR 8403,
331.95961,21.70293,5.79,25 Peg,
336.02868,-4.83702,5.79,51 Aqr,
337.29261,26.76320,5.79,HR 8564,
343.41732,44.74916,5.79,HR 8708,
345.99849,-41.47890,5.79,HR 8771,
0.54208,27.08226,5.80,85 Peg,
1.27558,61.31397,5.80,HR 9110,
11.43975,-47.55199,5.80,HR 209,
13.64677,19.18842,5.80,66 Psc,
17.79284,37.72412,5.80,45 And,
39.40014,65.74534,5.80,HR 747,
41.94852,81.44848,5.80,HR 774,
44.52171,20.66873,5.80,47 Ari,
58.43017,57.97514,5.80,HR 1192,
62.90084,-20.35616,5.80,HR 1300,
77.08413,-8.66532,5.80,HR 1671,
82.34869,-3.44639,5.80,HR 1830,
91.36323,-35.51365,5.80,HR 2160,
103.76140,-20.40488,5.80,17 CMa,
106.77949,-40.89327,5.80,HR 2691,
108.54521,-3.90178,5.80,HR 2731,
110.71690,55.28139,5.80,19 Lyn,
111.23785,51.88726,5.80,HR 2804,
116.04040,-36.06251,5.80,HR 3007,
119.24772,15.79028,5.80,1 Cnc,
125.08737,20.74772,5.80,HR 3264,
128.50674,-2.15156,5.80,HR 3383,
134.68303,-16.13273,5.80,HR 3578,
135.19061,-60.96383,5.80,HR 3604,
145.25895,-57.25954,5.80,HR 3864,
146.54185,6.70856,5.80,HR 3876,
152.37579,-68.68278,5.80,HR 4002,
154.65841,-56.11039,5.80,HR 4061,
162.57523,-8.89776,5.80,41 Sex,
171.24553,11.43029,5.80,HR 4404,
171.69700,-53.15991,5.80,HR 4417,
174.07480,27.78135,5.80,HR 4465,
184.37327,53.19133,5.80,HR 4672,
221.52820,-23.15302,5.80,HR 5499,
222.49332,28.61583,5.80,HR 5532,
235.47798,18.46404,5.80,τ7 Ser,22 Ser
244.18660,29.15026,5.80,υ CrB,18 CrB
263.65290,9.58670,5.80,53 Oph,
282.36386,-45.81010,5.80,HR 7065,
300.20136,-45.11292,5.80,HR 7630,
301.02598,17.07017,5.80,15 Sge,
332.24580,-18.51959,5.80,35 Aqr,
334.21902,-9.04007,5.80,HR 8500,
339.30370,75.37181,5.80,HR 8625,
343.36961,-11.61651,5.80,74 Aqr,
24.94505,-56.19462,5.80,p Eridani,
17.58105,25.45776,5.81,HR 341,
34.97608,-55.94480,5.81,HR 688,
35.70966,41.39630,5.81,HR 687,
39.14613,7.73003,5.81,HR 766,
45.73274,-46.97504,5.81,HR 929,
52.71538,-66.48971,5.81,HR 1092,
57.14877,-20.90298,5.81,HR 1187,
65.77364,-24.89216,5.81,HR 1384,
79.55520,73.26807,5.81,HR 1683,
84.68136,-40.70731,5.81,HR 1947,
89.65645,-44.03456,5.81,HR 2117,
101.47383,-52.40969,5.81,HR 2515,
109.13273,-38.31893,5.81,HR 2769,
154.31067,23.10622,5.81,39 Leo,
164.99747,-43.80711,5.81,HR 4292,
199.61551,34.09830,5.81,HR 5022,
200.56786,-52.18296,5.81,HR 5036,
204.67532,-29.56087,5.81,HR 5128,
206.40374,-26.11601,5.81,HR 5167,
238.06903,55.82671,5.81,HR 5922,
265.49192,72.15691,5.81,Dziban B,ψ¹ Dra
274.29845,-17.37389,5.81,HR 6838,
276.49494,29.82893,5.81,HR 6917,
290.58976,-0.25234,5.81,HR 7349,
301.55734,53.16569,5.81,HR 7697,
303.36496,60.64057,5.81,HR 7742,
320.27010,7.35450,5.81,9 Equ,
346.81161,-50.68668,5.81,HR 8793,
349.96837,42.07804,5.81,10 And,
354.38351,44.42899,5.81,HR 8962,
359.87208,33.72388,5.81,HR 9074,
22.80666,70.26460,5.82,38 Cas,
44.52387,-23.60601,5.82,6 Eri,
52.65393,48.10360,5.82,HR 1051,
54.19704,0.58776,5.82,HR 1099,
57.40254,63.29697,5.82,HR 1158,
72.86755,-34.90629,5.82,HR 1559,
91.76529,-34.31202,5.82,HR 2170,
96.76720,-58.00212,5.82,HR 2369,
97.80456,-35.25884,5.82,HR 2388,
98.11328,32.45490,5.82,HR 2372,
117.30360,-46.85772,5.82,HR 3058,
127.28154,-44.16041,5.82,HR 3356,
170.78394,-56.77936,5.82,HR 4398,
183.74826,-20.84422,5.82,HR 4655,
186.26340,56.77783,5.82,71 UMa,
199.30800,-43.97948,5.82,HR 5008,
201.53349,72.39148,5.82,HR 5073,
209.08255,-46.59295,5.82,HR 5239,
227.14818,25.10863,5.82,HR 5640,
232.66834,-16.60946,5.82,ζ³ Lib,34 Lib
233.50715,-40.06643,5.82,HR 5767,
234.56782,-21.01633,5.82,HR 5810,
240.21306,4.42736,5.82,HR 5963,
261.17512,-21.44148,5.82,HR 6472,
269.07668,0.67036,5.82,HR 6684,
280.00161,-7.79080,5.82,HR 7007,
281.20668,-25.01091,5.82,HR 7035,
281.36818,5.50013,5.82,HR 7048,
282.74379,-9.77410,5.82,HR 7094,
285.88439,1.81877,5.82,HR 7214,
292.23784,24.76872,5.82,8 Vul,
305.08919,17.79293,5.82,HR 7780,
339.14769,-31.66379,5.82,HR 8601,
342.04600,37.41669,5.82,HR 8678,
343.52903,40.37691,5.82,HR 8712,
353.33148,-77.38533,5.82,HR 8935,
10.51430,66.14759,5.83,HR 177,
16.08126,61.58018,5.83,HR 297,
27.53571,22.27534,5.83,1 Ari,
42.13370,18.28379,5.83,40 Ari,
84.28684,26.92447,5.83,HR 1902,
92.88460,24.42025,5.83,5 Gem,
93.47598,-3.74137,5.83,HR 2218,
93.65293,-4.56846,5.83,HR 2224,
110.60579,-5.98283,5.83,HR 2811,
113.56621,3.37173,5.83,δ³ CMi,9 CMi
120.76734,-32.46355,5.83,HR 3160,
122.79498,-48.46199,5.83,HR 3227,
139.28217,-14.57407,5.83,HR 3687,
139.67649,-51.56065,5.83,HR 3708,
149.14788,-33.41850,5.83,HR 3932,
172.26932,61.77837,5.83,HR 4421,
178.99338,56.59856,5.83,66 UMa,
192.16416,60.31982,5.83,HR 4867,
208.48851,-47.12816,5.83,HR 5223,
216.80088,-46.13425,5.83,HR 5401,
219.56340,54.02334,5.83,HR 5467,
225.52678,-28.06061,5.83,60 Hya,
246.04512,6.94821,5.83,21 Her,
249.04669,46.61333,5.83,HR 6183,
249.60956,-43.39843,5.83,HR 6174,
261.68435,48.26006,5.83,77 Her,
262.86447,-80.85913,5.83,HR 6429,
271.95651,26.10128,5.83,100 Her,
296.86575,38.40761,5.83,HR 7543,
304.52911,40.73208,5.83,HR 7767,
314.10611,50.72860,5.83,HR 8025,
315.53751,56.66961,5.83,HR 8065,
318.05709,-40.26936,5.83,HR 8100,
319.54614,-4.51948,5.83,15 Aqr,
330.82930,11.38655,5.83,21 Peg,
336.67683,78.78585,5.83,ρ¹ Cep,28 Cep
347.48933,-42.86129,5.83,HR 8814,
2.57862,-5.24859,5.84,HR 29,
2.67848,-12.57990,5.84,HR 31,
20.87899,-30.94562,5.84,HR 400,
29.43227,27.80438,5.84,HR 564,
32.28876,-43.51660,5.84,HR 632,
38.21928,34.54241,5.84,HR 738,
39.57773,-30.19406,5.84,ι² For,
45.48383,-9.96141,5.84,HR 912,
49.36083,-47.75166,5.84,HR 998,
62.50128,86.62614,5.84,HR 1107,
72.32947,32.58819,5.84,HR 1528,
74.71243,-82.47051,5.84,ξ Men,
76.98099,21.70482,5.84,105 Tau,
107.92335,-20.88306,5.84,HR 2716,
108.67490,24.88498,5.84,52 Gem,
113.29074,-24.71073,5.84,HR 2900,
154.17402,25.37071,5.84,HR 4032,
159.78195,37.91000,5.84,38 LMi,
174.09323,-61.05243,5.84,HR 4472,
190.34584,-46.14558,5.84,HR 4818,
194.07332,54.09949,5.84,HR 4917,
198.57229,-78.44745,5.84,HR 4976,
198.68042,-48.95702,5.84,HR 4996,
214.36856,15.26338,5.84,HR 5352,
217.81836,-67.71720,5.84,HR 5408,
228.47214,-26.19357,5.84,HR 5658,
234.64249,50.42328,5.84,HR 5835,
239.41860,-20.98308,5.84,HR 5934,
250.43941,-33.14576,5.84,HR 6192,
253.61226,-42.47889,5.84,HR 6266,
263.28078,-41.17307,5.84,HR 6523,
268.08234,-34.41684,5.84,HR 6648,
271.53082,-8.32396,5.84,HR 6755,
279.80952,-47.90977,5.84,HR 6986,
283.69642,48.85940,5.84,HR 7154,
290.46205,-18.30839,5.84,ρ² Sgr,45 Sgr
291.61953,19.89149,5.84,HR 7391,
292.08666,2.93003,5.84,HR 7397,
303.10779,-12.61750,5.84,ξ² Cap,2 Cap
322.24906,22.17944,5.84,HR 8223,
328.87914,65.32081,5.84,HR 8375,
339.71913,19.52226,5.84,40 Peg,
341.54246,44.54605,5.84,HR 8666,
40.74792,53.52611,5.85,HR 787,
59.71832,-5.46995,5.85,HR 1232,
65.17848,-7.59249,5.85,HR 1363,
69.56596,20.68472,5.85,HR 1471,
104.13357,46.27400,5.85,ψ9 Aur,
108.10990,24.12859,5.85,48 Gem,
135.68675,7.29827,5.85,HR 3599,
138.53422,-44.14582,5.85,HR 3672,
138.73819,-37.60240,5.85,HR 3677,
149.10824,8.93316,5.85,HR 3926,
162.35186,-59.32379,5.85,HR 4239,
162.43121,-9.85270,5.85,HR 4233,
177.92338,-30.83481,5.85,HR 4548,
183.35808,10.26234,5.85,12 Vir,
205.37438,64.82241,5.85,HR 5162,
223.65798,-33.30058,5.85,HR 5549,
227.16334,-42.86792,5.85,HR 5625,
234.38343,54.50873,5.85,HR 5828,
236.90801,55.37663,5.85,HR 5887,
279.72252,-21.05187,5.85,HR 6998,
288.02124,49.85576,5.85,HR 7293,
290.98541,43.38817,5.85,HR 7382,
339.24519,-40.59103,5.85,σ² Gru,
345.17876,3.01180,5.85,HR 8751,
348.36044,11.06500,5.85,HR 8833,
358.12497,-14.25122,5.85,HR 9037,
4.28768,47.94741,5.86,HR 62,
12.03730,72.67448,5.86,HR 212,
27.04557,16.95555,5.86,4 Ari,
33.25410,-21.00014,5.86,HR 651,
42.92391,46.84194,5.86,HR 842,
54.62188,-7.39186,5.86,HR 1108,
65.36266,-0.09817,5.86,HR 1366,
70.83997,49.97379,5.86,HR 1493,
75.68915,-4.21012,5.86,HR 1625,
81.77217,-40.94351,5.86,HR 1827,
82.89999,-45.92532,5.86,HR 1870,
93.61909,17.90635,5.86,HR 2214,
97.69635,58.16263,5.86,6 Lyn,
105.63870,16.67445,5.86,HR 2635,
109.51771,-43.98679,5.86,HR 2789,
112.35683,-7.55117,5.86,HR 2866,
118.88097,8.86284,5.86,HR 3087,
123.59947,-45.83452,5.86,HR 3250,
132.50929,-29.46300,5.86,HR 3513,
139.36507,-74.73459,5.86,HR 3721,
142.59369,-15.57735,5.86,HR 3772,
142.88760,-35.71475,5.86,HR 3790,
149.59529,72.87951,5.86,HR 3918,
152.80326,37.40190,5.86,HR 3993,
165.04872,-14.08337,5.86,HR 4289,
188.78403,21.88138,5.86,HR 4793,
189.76443,-30.42239,5.86,HR 4810,
214.65940,-18.71597,5.86,HR 5355,
218.37488,-52.67952,5.86,HR 5427,
218.38506,-54.99863,5.86,HR 5426,
222.56584,23.91184,5.86,HR 5534,
236.00759,2.51517,5.86,ψ Ser,23 Ser
237.48960,-48.91241,5.86,HR 5871,
242.18217,-23.68542,5.86,HR 6003,
242.82384,-41.11980,5.86,HR 6015,
251.83227,42.23892,5.86,HR 6242,
253.35510,-20.41556,5.86,HR 6269,
260.73011,-58.01033,5.86,HR 6438,
269.90318,-4.82113,5.86,HR 6706,
272.77314,-41.35911,5.86,HR 6786,
272.81571,-75.89151,5.86,HR 6731,
273.14223,-73.67242,5.86,HR 6751,
287.49023,-41.89226,5.86,HR 7257,
295.93788,41.77311,5.86,HR 7514,
304.50582,-21.80996,5.86,4 Cap,
306.36178,-28.66327,5.86,HR 7801,
312.32339,-25.78124,5.86,HR 7961,
343.25945,16.84119,5.86,HR 8703,
353.74598,71.64204,5.86,HR 8952,
357.42066,36.42528,5.86,HR 9024,
0.65036,66.09897,5.87,HR 9094,
19.04958,71.74384,5.87,HR 365,
19.95123,-0.50903,5.87,42 Cet,
30.74403,-15.30593,5.87,HR 608,
66.86987,11.21230,5.87,HR 1402,
84.50466,7.54142,5.87,HR 1920,
87.47292,-22.97187,5.87,HR 2026,
88.87572,-4.61655,5.87,HR 2070,
96.66493,-1.50734,5.87,HR 2324,
99.40998,56.85753,5.87,11 Lyn,
102.45765,16.20289,5.87,33 Gem,
109.50924,40.88339,5.87,64 Aur,
110.26806,-25.89164,5.87,HR 2802,
112.49887,-52.65116,5.87,HR 2884,
116.54394,-37.93367,5.87,HR 3022,
120.20813,-54.15127,5.87,HR 3156,
120.23280,25.39284,5.87,ω¹ Cnc,2 Cnc
142.68009,33.65571,5.87,7 LMi,
162.05882,-31.68785,5.87,HR 4225,
171.38793,-37.74757,5.87,HR 4411,
191.69262,-33.31548,5.87,HR 4850,
192.54481,37.51694,5.87,HR 4875,
208.42959,-53.37332,5.87,HR 5217,
214.75383,-25.81543,5.87,HR 5356,
216.77960,-65.82165,5.87,HR 5391,
238.66472,-25.24374,5.87,3 Sco,
258.32509,-67.19659,5.87,HR 6368,
264.28688,72.45579,5.87,HR 6606,
266.17503,-42.72930,5.87,HR 6597,
277.39880,23.86620,5.87,HR 6943,
299.94727,-9.95824,5.87,HR 7637,
304.00255,45.57952,5.87,HR 7756,
305.93487,37.47645,5.87,HR 7807,
312.67407,-12.54491,5.87,HR 7976,
320.26799,-4.56013,5.87,16 Aqr,
333.41123,28.60802,5.87,HR 8482,
4.65937,31.51723,5.88,HR 71,
7.85680,33.58164,5.88,HR 122,
9.84094,21.25047,5.88,54 Psc,
13.92666,-7.34715,5.88,HR 263,
24.47939,-82.97500,5.88,HR 512,
36.50147,-15.34125,5.88,HR 710,
37.63479,25.23504,5.88,HR 728,
45.40672,-28.09155,5.88,ε For,
61.51323,68.67997,5.88,HR 1241,
64.41779,-63.25541,5.88,θ Ret,
68.65830,28.96115,5.88,HR 1445,
77.93896,1.03703,5.88,HR 1691,
85.55815,-22.37372,5.88,12 Lep,
91.36263,-10.24260,5.88,HR 2150,
93.78501,-20.27219,5.88,HR 2242,
94.28987,-37.25350,5.88,HR 2265,
96.31894,-0.94588,5.88,HR 2313,
97.51241,46.68555,5.88,47 Aur,
98.08002,4.85600,5.88,12 Mon,
100.13436,71.74879,5.88,HR 2396,
100.91103,3.93253,5.88,HR 2479,
104.23365,46.70535,5.88,HR 2573,
123.45910,56.45225,5.88,HR 3200,
125.70807,-26.34822,5.88,HR 3291,
128.22915,38.01637,5.88,HR 3360,
134.48151,-48.57291,5.88,HR 3583,
142.59765,-58.36184,5.88,HR 3793,
155.26414,68.74765,5.88,HR 4047,
164.87887,-16.35370,5.88,HR 4284,
169.17449,49.47625,5.88,HR 4367,
188.04134,-73.00106,5.88,HR 4769,
189.19731,-5.83190,5.88,25 Vir,
191.82891,62.78115,5.88,HR 4859,
200.82873,-4.92443,5.88,65 Vir,
201.56915,46.02806,5.88,HR 5067,
206.55653,41.08875,5.88,HR 5179,
218.88118,-41.51744,5.88,HR 5439,
224.72325,-11.14401,5.88,18 Lib,
225.30454,-38.05840,5.88,HR 5585,
227.78665,-84.78781,5.88,ω Oct,
229.60886,-0.46123,5.88,HR 5690,
254.99044,-25.09220,5.88,HR 6308,
268.05692,-34.79920,5.88,HR 6647,
278.19231,23.61680,5.88,HR 6966,
278.23056,-73.96560,5.88,HR 6899,
287.10760,52.42573,5.88,HR 7275,
288.85357,30.52638,5.88,HR 7302,
298.05001,-19.04499,5.88,57 Sgr,
300.43629,24.80042,5.88,HR 7656,
316.59735,71.43180,5.88,HR 8099,
325.76832,-14.39971,5.88,44 Cap,
334.11058,57.22024,5.88,HR 8506,
338.10990,39.77973,5.88,HR 8588,
338.51214,-1.57427,5.88,60 Aqr,
340.09299,-30.65887,5.88,HR 8623,
347.43595,-28.08857,5.88,HR 8813,
5.10166,30.93561,5.89,HR 78,
9.19713,15.23173,5.89,53 Psc,
10.10488,-59.45460,5.89,HR 176,
28.97700,37.27779,5.89,HR 556,
29.89866,21.05857,5.89,HR 577,
30.03816,3.09701,5.89,112 Psc,
35.52076,-17.66217,5.89,HR 693,
36.64673,-20.04262,5.89,HR 713,
37.20208,29.93176,5.89,13 Tri,
42.19125,25.18806,5.89,HR 830,
44.91615,41.03294,5.89,HR 886,
46.82921,64.05759,5.89,HR 922,
60.20317,18.19400,5.89,HR 1238,
61.99757,17.33990,5.89,HR 1280,
77.82990,-2.49078,5.89,HR 1687,
89.20603,11.52106,5.89,HR 2076,
89.60184,1.83711,5.89,59 Ori,
114.14462,5.86217,5.89,HR 2918,
116.14245,-37.94292,5.89,HR 3011,
117.59936,-50.50947,5.89,HR 3071,
125.10846,57.74328,5.89,30 Lyn,
125.72986,-52.12373,5.89,HR 3300,
127.44273,67.29744,5.89,HR 3303,
128.43116,4.75700,5.89,HR 3378,
131.73341,12.10995,5.89,50 Cnc,
135.28540,-68.68392,5.89,HR 3610,
135.35054,32.25230,5.89,66 Cnc,
155.77636,33.90814,5.89,27 LMi,
159.51105,-57.25631,5.89,HR 4173,
167.41048,43.20774,5.89,HR 4336,
173.08332,-66.96182,5.89,HR 4448,
178.75008,-63.27918,5.89,HR 4563,
180.65723,-69.19229,5.89,HR 4597,
181.06915,21.45915,5.89,2 Com,
193.45385,-60.37624,5.89,κ Cru,
193.74403,-44.15197,5.89,HR 4903,
200.54037,5.15476,5.89,64 Vir,
207.78840,34.66440,5.89,HR 5215,
213.41996,-0.84546,5.89,HR 5317,
222.15854,-36.63470,5.89,HR 5519,
231.56083,-68.30917,5.89,HR 5713,
237.14340,28.15675,5.89,HR 5880,
242.94834,42.37457,5.89,HR 6050,
245.62112,-43.91205,5.89,HR 6085,
250.34634,-68.29612,5.89,η¹ TrA,
259.13215,1.21054,5.89,HR 6414,
264.36379,-50.05970,5.89,HR 6547,
270.96852,-24.36073,5.89,9 Sgr,
281.61915,-0.96169,5.89,5 Aql,
282.22244,19.32872,5.89,HR 7086,
284.50791,38.26619,5.89,HR 7174,
285.87363,-68.75554,5.89,HR 7161,
292.84008,26.61717,5.89,HR 7421,
293.53536,-40.03464,5.89,HR 7422,
294.67154,54.97379,5.89,HR 7484,
296.41644,7.61316,5.89,υ Aql,49 Aql
307.36295,56.06819,5.89,HR 7843,
309.57752,-81.28906,5.89,HR 7812,
314.41935,-16.03154,5.89,HR 8018,
319.84242,38.23747,5.89,HR 8157,
342.76227,85.37374,5.89,HR 8736,
348.65433,74.23127,5.89,HR 8844,
355.28713,-11.68065,5.89,HR 8979,
355.48622,7.25055,5.89,HR 8983,
1.05693,62.28766,5.90,9 Cas,
10.17655,-4.35184,5.90,HR 174,
11.05025,-38.42169,5.90,λ² Scl,
12.30810,-24.13667,5.90,HR 228,
23.56919,37.23715,5.90,HR 446,
23.70444,18.46051,5.90,HR 450,
35.72778,-51.09213,5.90,HR 701,
61.33437,22.00890,5.90,39 Tau,
67.09750,14.74097,5.90,76 Tau,
78.20054,-6.05719,5.90,HR 1697,
88.74581,31.70150,5.90,HR 2046,
89.84076,49.92454,5.90,HR 2081,
91.26414,42.98163,5.90,39 Aur,
104.10763,9.95658,5.90,HR 2589,
108.56466,-9.94753,5.90,HR 2732,
109.84322,2.74069,5.90,HR 2778,
111.67695,-34.14069,5.90,HR 2856,
113.02401,-8.88133,5.90,HR 2883,
116.80231,-22.51951,5.90,HR 3023,
120.40637,-37.28372,5.90,HR 3154,
130.27218,-48.92268,5.90,HR 3453,
134.12721,40.20147,5.90,HR 3546,
142.12740,-66.70188,5.90,HR 3783,
145.39631,31.27782,5.90,HR 3850,
148.42885,5.95857,5.90,HR 3915,
157.96406,32.37955,5.90,33 LMi,
164.28275,-50.76502,5.90,HR 4274,
169.72899,1.65040,5.90,76 Leo,
177.16129,14.28421,5.90,HR 4531,
184.66799,-0.78718,5.90,13 Vir,
198.34734,-50.69983,5.90,HR 4985,
209.11615,1.05058,5.90,92 Vir,
219.55829,18.29838,5.90,HR 5462,
221.77120,-38.29064,5.90,HR 5508,
224.05512,14.44627,5.90,HR 5567,
228.01776,18.97603,5.90,HR 5654,
231.96430,60.67022,5.90,HR 5755,
241.52658,-23.60631,5.90,HR 5988,
261.80193,-50.63037,5.90,HR 6478,
276.95617,-29.81686,5.90,HR 6907,
296.07669,69.33706,5.90,HR 7545,
300.24574,8.55773,5.90,HR 7648,
307.33496,36.45473,5.90,42 Cyg,
347.54055,-40.59155,5.90,HR 8818,
27.10840,3.68545,5.91,HR 527,
33.63312,-41.16676,5.91,HR 659,
38.27928,-34.64997,5.91,λ¹ For,
39.23819,38.73358,5.91,HR 756,
45.47559,26.46235,5.91,49 Ari,
49.98249,27.07113,5.91,59 Ari,
53.16674,35.46173,5.91,HR 1074,
56.53901,6.80352,5.91,HR 1159,
56.61429,-29.33816,5.91,σ For,
57.16231,0.22786,5.91,HR 1182,
65.46588,56.50632,5.91,HR 1342,
65.59472,20.82142,5.91,HR 1370,
69.10090,64.26160,5.91,HR 1440,
75.45981,0.72211,5.91,HR 1618,
93.78530,13.85110,5.91,HR 2222,
104.25217,33.68104,5.91,HR 2586,
108.05089,-25.94259,5.91,26 CMa,
109.94852,7.14295,5.91,HR 2779,
122.51578,58.24824,5.91,HR 3175,
128.96240,6.62022,5.91,HR 3395,
129.82347,52.71162,5.91,HR 3408,
142.19645,-62.27313,5.91,HR 3776,
142.88402,-31.87183,5.91,ζ² Ant,
152.53142,-8.40817,5.91,17 Sex,
153.44141,-40.34606,5.91,HR 4015,
158.14005,-44.61851,5.91,HR 4139,
163.37979,69.85388,5.91,HR 4243,
163.92666,0.73692,5.91,55 Leo,
