source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,pmra,pmdec
1981785875604861184,339.17736629756763,43.54049427290164,7.613986968994141,9.11069107055664,6.411037445068359,1.2294491001435677,-18.267881945155207,-0.0010620535430401518
50265209153945344,61.07537276604318,19.216076675264894,7.614055156707764,9.771689414978027,6.2468438148498535,0.9745970347715908,2.46348898467925,-3.143773030101623
3493209949672115328,181.04458128720754,-22.371101013645685,7.614062786102295,8.17618465423584,6.905157089233398,7.20948105755155,-191.62359961665555,-13.221376493535107
927088516410645376,115.72589220657623,45.81771161022127,7.61409330368042,8.105987548828125,6.940508842468262,3.477519703722463,-7.8214278547671165,-44.076506651016025
6650016547233457024,280.46856325992877,-55.30163093639802,7.61411714553833,8.786478996276855,6.540666103363037,1.46766421595342,6.971424570422177,-8.40693765924832
1914893821551079552,346.45678305782855,35.27036002433018,7.614150047302246,8.269413948059082,6.833911895751953,3.01795317945756,2.2939470921557943,-5.801245407859794
2581552907158148224,15.428762006961403,9.746191791926812,7.614181041717529,8.06728744506836,6.945013046264648,7.415241704870716,13.772214167845437,37.2702420876098
5779387368795027840,234.29321037463743,-78.87755590166341,7.614200592041016,7.854612350463867,7.2170329093933105,6.853561281852583,-59.61686546428612,-39.86355673461186
5288330288823963520,118.31695897003503,-62.35879698806629,7.614224910736084,8.276784896850586,6.8289384841918945,2.59746583968676,-12.914575008477957,2.759185818000523
3731665090836865536,199.8833001864859,8.645148189440341,7.614294528961182,8.464488983154297,6.70687198638916,1.072098619509805,-44.93504434732292,15.204219029022841
450495000807136896,38.476830178195996,49.50566812945198,7.6143269538879395,7.928463459014893,7.121285438537598,20.0196708974552,459.011623303635,-85.85283225450534
4815192843202871808,71.39573563734457,-42.554209823043564,7.614381313323975,7.630342960357666,7.558980941772461,7.104599909119064,-1.0601160700970587,19.49747114415634
5203519180237970432,147.28883589728943,-77.01386196932663,7.614391803741455,8.3712158203125,6.752178192138672,3.6359281571711497,-0.43197764095664415,-2.7788862590561174
5432821475517566336,143.8513939576292,-38.901967703926175,7.614415168762207,8.2784423828125,6.8292670249938965,2.281390733258594,-13.645906726988155,11.335108553912455
3094681102508970368,122.95655741246179,4.274753302454661,7.614452838897705,7.898375988006592,7.151298999786377,11.803882046918948,-12.676993873747065,49.07737972415787
1870003716741503104,313.42355729532255,36.12958883142339,7.6144938468933105,7.970098972320557,7.08724308013916,17.82138120769352,-62.006512683264006,-96.72162077687513
2462652200766784384,28.803316686815496,-9.82809510482653,7.614512920379639,8.25829792022705,6.843048095703125,2.6322047980494228,-13.135285709008242,-12.427739179037847
2675970478896183424,333.7634175426503,-2.059018779202923,7.6145148277282715,8.131369590759277,6.935915470123291,5.223457807918951,6.872357089683936,5.19503622528664
6210926819198797440,228.04364832567242,-30.886758979099135,7.614521503448486,7.928497314453125,7.129552841186523,24.467920746489934,98.05707017795078,-104.97482290044334
974671947984078848,111.36535329951661,46.81007504143909,7.614538192749023,8.241353988647461,6.856287956237793,4.595078896914723,-64.39288428374466,-50.674809283986995
3375943186282580096,95.34235236816818,21.199690759317228,7.614551067352295,7.625325679779053,7.566402435302734,3.186502493564687,6.594407390433824,-13.126141329794436
1763030615552170368,312.40212785971744,15.992011593139972,7.614593982696533,8.202193260192871,6.886049270629883,4.148745658033559,22.40771322888005,1.1562284190203964
3749854483494224512,162.27715169358942,-15.16459344591963,7.614606857299805,7.849847793579102,7.205615520477295,13.68131969348683,-50.52983071558325,-34.404779390075674
2149016096628271488,275.78960942711427,54.42378321384948,7.614611625671387,7.712510585784912,7.39629602432251,6.152676559324755,-10.038932085392268,25.739323512567488
4491380415351634304,260.73365131295327,9.364955177398532,7.614617347717285,8.10818862915039,6.956228733062744,6.396619038251575,11.955393347280914,-0.17134326382807918
5254865518596635136,154.7032743573101,-60.945936605637456,7.614675045013428,8.514154434204102,6.682924747467041,1.2322193581771712,-13.507169550403422,4.79168093830711
6662354270287475072,284.27695863901187,-47.57862256266979,7.6147027015686035,8.39100170135498,6.757170677185059,1.8553456660312817,2.5802774224749294,-11.606372392312684
4867169094309859456,72.28971264130223,-35.08275914795371,7.614710330963135,7.867594242095947,7.1934661865234375,19.226904699553486,70.5483257499306,138.54298106694552
4253121463997737344,281.18678286695314,-6.6374544257501364,7.614728927612305,8.527077674865723,6.679255962371826,0.9535614322531876,2.760736847592601,-8.927577587863603
5372500201735984768,175.48093619327742,-46.1824285791818,7.61475133895874,8.629097938537598,6.612720966339111,2.1750595401777573,-32.943308955672606,16.073934654786026
5714175471593493632,119.5790120781736,-19.510653483727115,7.614838123321533,8.22248649597168,6.865801811218262,2.1846043650369054,-5.346157454748491,-5.297705180912426
6227886335081798784,226.33384027030922,-23.776376309711466,7.614871978759766,8.244044303894043,6.851361274719238,4.314306879556465,16.32405729548151,-4.720321632634542
5547961989592930816,123.31255882166884,-32.156101580993464,7.614875793457031,7.536665916442871,7.722819805145264,2.301133916147927,-7.2614965854401134,6.9429906006529585
5167687990369772032,46.60392408298973,-8.459489637922443,7.614935874938965,8.6168212890625,6.621463775634766,2.1654059564854067,35.7259331019838,-18.70133633662877
2718275631883814912,342.0166942795007,10.572577260127149,7.6149396896362305,8.918317794799805,6.479830265045166,1.2966538016289828,-0.9444765310091162,-6.102267793240588
2958105884140545024,79.20653309545999,-24.591484311843146,7.614949703216553,9.52195930480957,6.287978172302246,1.1285885928541057,3.440184983743979,0.4628520745126326
6414189032698336000,283.9162570206774,-74.6737220757732,7.614981174468994,8.568575859069824,6.6505231857299805,1.2029734971948185,6.626531220142084,-20.408797777956913
1208515290704236032,229.27551470424214,17.06663083952689,7.614991664886475,8.701416969299316,6.568641662597656,1.6885227579338897,-27.78059017657197,-4.240513717525753
5391722143187123968,161.42649680391384,-41.49741643180987,7.614993095397949,7.705325126647949,7.416611194610596,3.1974864337284257,-4.784148591909698,-0.008917777761416494
4683638922639072768,60.97051454687905,-55.399914477519786,7.61499547958374,7.698444366455078,7.436152458190918,8.113405799426806,-11.62232605132597,-4.450307972569946
5464399621262836224,146.8996100752162,-29.689322477763174,7.615063667297363,8.116279602050781,6.9487481117248535,3.6901644514145313,18.020288199584854,-5.007857719647523
4303679452497027456,298.4246685282255,11.608848708528187,7.615076541900635,8.410833358764648,6.745764255523682,2.0722229129164487,-2.620450585584759,-1.7899233415111124
3371042525517945472,98.00964819487349,17.66498595371139,7.615092754364014,8.179388999938965,6.902157783508301,4.580390603856479,17.573561874165062,-17.26927192493945
5937182165220973312,250.32171790439398,-51.39721173654795,7.61510705947876,7.607163906097412,7.59704065322876,5.948736623759927,-16.618858274260234,-27.31070564371402
5375517678256125312,172.1062975747619,-45.774197976228464,7.615124702453613,8.054206848144531,6.980716705322266,4.054361677012969,-24.647533333295875,13.227815840477751
1504156340867988224,205.46546882786026,47.41384641325199,7.61513090133667,8.194098472595215,6.858748435974121,4.070533195992834,-20.399349461566466,-27.248698788341166
5836886604245917824,186.46951654459517,-76.8838322195878,7.615142345428467,8.533788681030273,6.668029308319092,3.2961950575551113,3.899551299730767,-16.523948935185096
